city_name,datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
Quezon City,2020-01-03 21:00:00,24.6,67.0,18.0,26.7,0.0,0.0,0.0,0.0,0.0,1015.4,1011.4,18.0,0.0,0.0,61.0,0.02,1.03,5.1,7.3,266.0,250.0,8.3,29.3,29.8,28.3,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-03 22:00:00,24.1,72.0,18.8,26.3,0.0,0.0,0.0,0.0,1.0,1015.2,1011.2,25.0,0.0,0.0,82.0,0.02,0.83,7.9,11.2,270.0,255.0,14.4,28.3,29.7,28.3,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-03 23:00:00,23.6,78.0,19.5,26.1,0.0,0.0,0.0,0.0,1.0,1015.0,1011.0,23.0,1.0,0.0,74.0,0.01,0.64,7.2,11.4,264.0,242.0,14.0,27.4,29.6,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 00:00:00,,81.0,19.6,25.9,0.0,0.0,0.0,0.0,1.0,1014.7,1010.7,20.0,0.0,0.0,68.0,0.0,0.52,5.4,11.6,274.0,240.0,13.0,26.7,29.5,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 01:00:00,22.6,83.0,19.6,25.5,0.0,0.0,0.0,0.0,0.0,1014.2,1010.2,1.0,0.0,0.0,2.0,0.0,0.46,5.5,11.1,293.0,257.0,9.4,26.1,29.3,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 02:00:00,22.4,83.0,19.4,24.8,0.0,0.0,0.0,0.0,0.0,1013.8,1009.8,2.0,1.0,0.0,2.0,0.01,0.46,8.5,14.3,306.0,280.0,14.8,25.7,29.2,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 03:00:00,22.1,83.0,19.1,24.2,0.0,0.0,0.0,0.0,0.0,1013.5,1009.5,2.0,1.0,1.0,2.0,0.01,0.44,-1.0,14.4,323.0,302.0,15.8,25.3,29.0,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 04:00:00,21.7,85.0,19.0,23.7,0.0,0.0,0.0,0.0,0.0,1013.5,1009.5,2.0,1.0,1.0,0.0,0.01,0.39,9.0,14.5,331.0,316.0,16.6,24.9,28.8,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 05:00:00,21.5,85.0,18.9,23.5,0.0,0.0,0.0,0.0,0.0,1013.7,1009.7,2.0,1.0,2.0,0.0,0.01,0.37,9.3,15.2,344.0,329.0,16.6,24.6,28.7,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 06:00:00,21.5,84.0,18.7,23.3,0.0,0.0,0.0,0.0,0.0,1014.1,1010.1,2.0,1.0,2.0,0.0,0.01,0.4,10.1,15.7,358.0,340.0,17.6,24.4,28.5,28.4,28.2,0.193,0.282,0.302,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 07:00:00,22.0,81.0,18.5,23.5,0.0,0.0,0.0,0.0,0.0,1014.7,1010.7,2.0,1.0,2.0,0.0,0.04,0.51,11.2,16.6,4.0,342.0,20.2,24.3,28.3,28.4,28.2,0.193,0.282,0.302,0.451,21.0,10.0,11.0,97.8,21.0,83.4,46.9,22.3,24.6,169.5,27.1,186.4
Quezon City,2020-01-04 08:00:00,24.5,69.0,18.5,25.8,0.0,0.0,0.0,0.0,0.0,1014.7,1010.7,2.0,1.0,2.0,0.0,0.15,0.95,13.0,18.1,357.0,353.0,22.3,25.9,28.1,28.4,28.2,0.192,0.282,0.302,0.451,184.0,127.0,57.0,526.3,184.0,341.3,264.6,182.6,82.0,526.3,264.6,490.8
Quezon City,2020-01-04 09:00:00,26.8,63.0,19.2,28.9,0.0,0.0,0.0,0.0,2.0,1015.1,1011.2,62.0,68.0,1.0,0.0,0.29,1.31,9.4,11.6,2.0,5.0,28.1,27.4,28.1,28.4,28.2,0.192,0.282,0.302,0.451,404.0,320.0,84.0,723.2,404.0,626.0,485.6,384.6,101.0,723.2,485.6,752.4
Quezon City,2020-01-04 10:00:00,29.4,53.0,19.0,31.0,0.0,0.0,0.0,0.0,2.0,1014.9,1011.0,62.0,68.0,1.0,0.0,0.39,1.91,12.2,16.1,71.0,70.0,27.0,29.0,28.1,28.4,28.2,0.192,0.282,0.302,0.451,468.0,279.0,189.0,459.7,468.0,858.6,519.7,309.8,209.9,459.7,519.7,953.3
Quezon City,2020-01-04 11:00:00,30.9,48.0,18.6,32.2,0.0,0.0,0.0,0.0,1.0,1013.9,1010.0,39.0,39.0,6.0,0.0,0.52,2.31,15.3,19.7,47.0,50.0,33.8,30.8,28.2,28.4,28.2,0.191,0.282,0.302,0.451,623.0,461.0,162.0,637.3,623.0,1023.2,657.5,486.5,171.0,637.3,657.5,1079.9
Quezon City,2020-01-04 12:00:00,31.3,48.0,18.8,32.8,0.0,0.0,0.0,0.0,1.0,1013.0,1009.1,36.0,32.0,12.0,0.0,0.57,2.39,16.5,20.9,46.0,48.0,38.5,32.3,28.3,28.4,28.2,0.191,0.281,0.302,0.451,677.0,479.0,198.0,611.1,677.0,1108.8,685.9,485.3,200.6,611.1,685.9,1123.5
Quezon City,2020-01-04 13:00:00,31.6,46.0,18.5,33.2,0.0,0.0,0.0,0.0,1.0,1012.1,1008.3,46.0,35.0,24.0,0.0,0.62,2.52,17.8,22.7,43.0,46.0,39.2,33.6,28.5,28.4,28.2,0.191,0.281,0.302,0.451,751.0,622.0,129.0,793.1,751.0,1109.4,731.8,606.1,125.7,793.1,731.8,1081.1
Quezon City,2020-01-04 14:00:00,30.9,48.0,18.6,31.5,0.0,0.0,0.0,0.0,2.0,1011.5,1007.6,56.0,51.0,17.0,0.0,0.51,2.31,18.9,24.2,42.0,46.0,40.0,34.0,28.7,28.4,28.2,0.191,0.281,0.302,0.451,588.0,421.0,167.0,581.0,588.0,1025.1,548.2,392.5,155.7,581.0,548.2,955.7
Quezon City,2020-01-04 15:00:00,30.2,51.0,19.0,31.2,0.0,0.0,0.0,0.0,0.0,1011.6,1007.7,18.0,20.0,0.0,0.0,0.43,2.1,16.6,21.1,42.0,46.0,39.6,34.1,29.0,28.4,28.2,0.19,0.281,0.302,0.451,499.0,361.0,138.0,592.8,499.0,861.5,437.7,316.7,121.1,592.8,437.7,755.7
Quezon City,2020-01-04 16:00:00,29.7,52.0,18.9,31.2,0.0,0.0,0.0,0.0,0.0,1011.6,1007.7,2.0,1.0,1.0,0.0,0.33,1.98,12.5,16.1,44.0,50.0,35.3,33.8,29.2,28.4,28.2,0.19,0.281,0.302,0.451,391.0,311.0,80.0,698.6,391.0,629.7,307.3,244.4,62.9,698.6,307.3,494.9
Quezon City,2020-01-04 17:00:00,28.4,57.0,19.0,30.3,0.0,0.0,0.0,0.0,0.0,1011.8,1007.9,4.0,1.0,5.0,0.0,0.18,1.68,10.1,13.0,35.0,39.0,27.4,32.9,29.3,28.4,28.2,0.19,0.281,0.302,0.45,193.0,138.0,55.0,564.7,193.0,345.7,106.6,76.2,30.4,564.7,106.6,190.9
Quezon City,2020-01-04 18:00:00,26.6,65.0,19.6,29.9,0.0,0.0,0.0,0.0,0.0,1012.5,1008.6,9.0,7.0,5.0,0.0,0.03,1.2,2.5,5.9,360.0,43.0,20.9,31.4,29.4,28.4,28.2,0.19,0.281,0.302,0.45,22.0,11.0,11.0,105.8,22.0,85.8,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 19:00:00,26.3,66.0,19.6,29.9,0.0,0.0,0.0,0.0,0.0,1013.2,1009.3,6.0,5.0,3.0,0.0,0.0,1.15,0.4,2.3,270.0,129.0,5.4,30.1,29.5,28.4,28.2,0.19,0.281,0.302,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 20:00:00,25.3,76.0,20.9,29.3,0.0,0.0,0.0,0.0,0.0,1013.3,1009.4,3.0,1.0,4.0,0.0,0.0,0.76,2.0,1.6,315.0,63.0,3.6,30.9,29.4,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 21:00:00,25.0,80.0,21.3,29.2,0.0,0.0,0.0,0.0,0.0,1013.9,1010.0,3.0,2.0,2.0,0.0,0.0,0.63,2.1,2.0,301.0,45.0,4.0,29.6,29.4,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 22:00:00,25.2,78.0,21.1,29.2,0.0,0.0,0.0,0.0,0.0,1013.9,1010.0,9.0,2.0,10.0,3.0,0.0,0.71,2.7,4.9,337.0,54.0,4.3,28.6,29.4,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-04 23:00:00,24.2,83.0,21.2,28.0,0.0,0.0,0.0,0.0,1.0,1013.7,1009.7,24.0,3.0,2.0,67.0,0.0,0.51,4.6,6.1,342.0,45.0,5.4,27.8,29.3,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 00:00:00,24.1,83.0,21.0,28.1,0.0,0.0,0.0,0.0,1.0,1013.6,1009.6,28.0,6.0,1.0,74.0,0.0,0.52,2.8,5.1,320.0,8.0,6.1,27.2,29.2,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 01:00:00,23.9,85.0,21.2,27.9,0.0,0.0,0.0,0.0,1.0,1013.1,1009.1,29.0,5.0,1.0,78.0,0.0,0.46,3.7,5.4,299.0,340.0,6.8,26.7,29.1,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 02:00:00,,87.0,21.3,27.4,0.0,0.0,0.0,0.0,1.0,1013.1,1009.1,29.0,9.0,7.0,57.0,0.0,0.38,5.2,6.0,282.0,303.0,9.7,26.2,29.0,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 03:00:00,23.8,85.0,21.2,27.1,0.0,0.0,0.0,0.0,1.0,1012.8,1008.8,34.0,14.0,12.0,47.0,0.01,0.43,8.3,9.7,268.0,268.0,14.8,25.9,28.9,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 04:00:00,,86.0,21.2,26.8,0.0,0.0,0.0,0.0,1.0,1012.9,1008.9,25.0,18.0,15.0,1.0,0.01,0.41,10.1,13.5,266.0,261.0,18.0,25.7,28.7,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 05:00:00,23.7,85.0,21.0,26.7,0.0,0.0,0.0,0.0,0.0,1013.5,1009.5,19.0,14.0,10.0,0.0,0.01,0.44,9.4,13.1,270.0,261.0,18.4,25.5,28.6,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 06:00:00,23.7,85.0,20.9,26.6,0.0,0.0,0.0,0.0,1.0,1013.9,1009.9,22.0,14.0,16.0,0.0,0.01,0.45,9.8,14.1,278.0,274.0,18.0,25.3,28.5,28.4,28.2,0.19,0.28,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 07:00:00,24.3,81.0,20.8,27.0,0.0,0.0,0.0,0.0,1.0,1014.6,1010.6,21.0,14.0,14.0,0.0,0.05,0.59,11.2,14.3,291.0,295.0,19.4,25.3,28.3,28.4,28.2,0.191,0.28,0.3,0.45,19.0,9.0,10.0,88.5,19.0,82.6,42.5,20.1,22.4,154.1,24.4,184.8
Quezon City,2020-01-05 08:00:00,26.4,68.0,20.0,29.3,0.0,0.0,0.0,0.0,0.0,1015.0,1011.1,10.0,3.0,12.0,0.0,0.13,1.09,6.5,7.6,289.0,278.0,20.5,27.1,28.1,28.4,28.2,0.19,0.279,0.298,0.45,165.0,107.0,58.0,445.3,165.0,339.9,237.7,154.1,83.6,445.3,237.7,489.7
Quezon City,2020-01-05 09:00:00,28.2,59.0,19.5,30.4,0.0,0.0,0.0,0.0,1.0,1015.5,1011.6,24.0,23.0,6.0,0.0,0.3,1.57,9.7,12.3,45.0,52.0,22.0,28.7,28.1,28.4,28.2,0.19,0.279,0.298,0.45,389.0,306.0,83.0,692.5,389.0,625.1,467.9,368.0,99.8,692.5,467.9,751.9
Quezon City,2020-01-05 10:00:00,29.5,49.0,17.6,29.8,0.0,0.0,0.0,0.0,0.0,1015.3,1011.4,16.0,3.0,4.0,36.0,0.47,2.11,17.7,24.0,57.0,60.0,37.1,30.3,28.2,28.4,28.2,0.19,0.279,0.298,0.45,572.0,469.0,103.0,772.9,572.0,858.3,635.4,521.0,114.4,772.9,635.4,953.5
Quezon City,2020-01-05 11:00:00,30.4,45.0,17.1,31.2,0.0,0.0,0.0,0.0,0.0,1014.6,1010.7,16.0,2.0,1.0,45.0,0.58,2.38,17.6,23.7,59.0,62.0,39.6,31.9,28.3,28.4,28.2,0.189,0.279,0.298,0.45,723.0,620.0,103.0,856.7,723.0,1023.7,763.3,654.5,108.7,856.7,763.3,1080.7
Quezon City,2020-01-05 12:00:00,31.1,42.0,16.9,32.0,0.0,0.0,0.0,0.0,1.0,1013.7,1009.8,25.0,2.0,6.0,65.0,0.65,2.6,19.1,25.5,58.0,61.0,41.4,33.3,28.5,28.4,28.2,0.189,0.279,0.298,0.45,800.0,698.0,102.0,889.5,800.0,1110.0,810.8,707.4,103.4,889.5,810.8,1125.0
Quezon City,2020-01-05 13:00:00,31.2,42.0,16.9,32.0,0.0,0.0,0.0,0.0,1.0,1012.7,1008.8,26.0,2.0,14.0,51.0,0.64,2.62,19.0,25.3,65.0,67.0,41.8,34.3,28.7,28.4,28.2,0.189,0.279,0.298,0.45,777.0,664.0,113.0,845.2,777.0,1111.3,757.4,647.2,110.1,845.2,757.4,1083.3
Quezon City,2020-01-05 14:00:00,30.7,43.0,16.6,31.2,0.0,0.0,0.0,0.0,1.0,1012.3,1008.4,34.0,0.0,38.0,39.0,0.6,2.54,18.6,24.6,68.0,69.0,41.8,34.9,28.9,28.4,28.2,0.189,0.279,0.298,0.45,718.0,614.0,104.0,845.3,718.0,1027.6,669.7,572.7,97.0,845.3,669.7,958.4
Quezon City,2020-01-05 15:00:00,29.9,47.0,17.3,30.0,0.0,0.0,0.0,0.0,1.0,1012.3,1008.4,32.0,1.0,23.0,58.0,0.45,2.25,17.4,23.3,68.0,70.0,40.0,34.7,29.2,28.4,28.2,0.189,0.279,0.298,0.45,508.0,377.0,131.0,617.0,508.0,864.4,446.0,331.0,115.0,617.0,446.0,758.8
Quezon City,2020-01-05 16:00:00,29.0,52.0,18.1,29.8,0.0,0.0,0.0,0.0,1.0,1012.6,1008.7,27.0,2.0,14.0,57.0,0.32,1.93,15.3,21.0,75.0,77.0,36.4,34.1,29.4,28.4,28.2,0.188,0.279,0.298,0.45,352.0,268.0,84.0,598.9,352.0,633.0,277.0,210.9,66.1,598.9,277.0,498.2
Quezon City,2020-01-05 17:00:00,28.2,55.0,18.2,29.6,0.0,0.0,0.0,0.0,0.0,1013.1,1009.2,16.0,2.0,4.0,38.0,0.19,1.73,10.8,15.1,88.0,89.0,31.7,33.1,29.6,28.4,28.2,0.188,0.279,0.298,0.45,192.0,132.0,60.0,534.9,192.0,349.1,106.8,73.4,33.4,534.9,106.8,194.2
Quezon City,2020-01-05 18:00:00,26.7,61.0,18.6,29.0,0.0,0.0,0.0,0.0,0.0,1013.5,1009.6,17.0,4.0,0.0,46.0,0.06,1.35,6.0,11.9,107.0,95.0,22.0,31.7,29.7,28.4,28.2,0.188,0.279,0.298,0.45,23.0,11.0,12.0,104.6,23.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 19:00:00,25.7,67.0,19.2,28.9,0.0,0.0,0.0,0.0,0.0,1014.0,1010.1,14.0,2.0,0.0,42.0,0.0,1.08,2.1,4.3,211.0,156.0,11.2,30.4,29.7,28.4,28.2,0.188,0.279,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 20:00:00,25.4,74.0,20.5,29.1,0.0,0.0,0.0,0.0,0.0,1014.4,1010.5,3.0,3.0,0.0,1.0,0.0,0.83,2.5,1.6,262.0,207.0,5.0,30.9,29.5,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 21:00:00,25.2,73.0,20.1,28.6,0.0,0.0,0.0,0.0,0.0,1014.7,1010.8,10.0,11.0,0.0,0.0,0.0,0.86,3.4,6.1,302.0,298.0,5.8,29.8,29.5,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 22:00:00,24.8,77.0,20.5,28.3,0.0,0.0,0.0,0.0,0.0,1014.9,1011.0,10.0,11.0,0.0,0.0,0.0,0.71,4.3,9.4,318.0,310.0,7.9,28.8,29.5,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-05 23:00:00,24.4,80.0,20.7,27.9,0.0,0.0,0.0,0.0,0.0,1014.9,1010.9,15.0,17.0,0.0,0.0,0.0,0.61,4.5,10.0,331.0,319.0,7.9,28.1,29.4,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 00:00:00,24.0,81.0,20.5,27.1,0.0,0.0,0.0,0.0,0.0,1014.8,1010.8,5.0,6.0,0.0,0.0,0.01,0.58,7.3,12.6,349.0,333.0,12.6,27.4,29.3,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 01:00:00,23.5,83.0,20.3,26.2,0.0,0.0,0.0,0.0,0.0,1014.2,1010.2,7.0,8.0,0.0,0.0,0.01,0.51,9.0,14.8,344.0,337.0,15.5,26.9,29.2,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 02:00:00,23.2,84.0,20.3,26.1,0.0,0.0,0.0,0.0,0.0,1013.5,1009.5,4.0,4.0,0.0,0.0,0.01,0.46,8.2,13.3,337.0,341.0,15.8,26.4,29.1,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 03:00:00,23.2,83.0,20.2,25.9,0.0,0.0,0.0,0.0,0.0,1013.2,1009.2,6.0,7.0,0.0,0.0,0.01,0.48,8.7,13.2,343.0,343.0,15.1,26.0,29.0,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 04:00:00,23.0,83.0,19.9,25.6,0.0,0.0,0.0,0.0,0.0,1013.3,1009.3,4.0,5.0,0.0,0.0,0.01,0.49,8.7,12.9,353.0,347.0,15.5,25.7,28.8,28.4,28.2,0.187,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 05:00:00,22.8,83.0,19.7,25.1,0.0,0.0,0.0,0.0,0.0,1013.7,1009.7,1.0,1.0,0.0,0.0,0.01,0.48,9.7,14.4,358.0,347.0,17.3,25.4,28.7,28.4,28.2,0.188,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 06:00:00,22.7,82.0,19.5,24.9,0.0,0.0,0.0,0.0,0.0,1014.4,1010.4,10.0,1.0,15.0,0.0,0.01,0.48,9.4,13.9,353.0,350.0,17.3,25.2,28.5,28.4,28.2,0.188,0.278,0.298,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 07:00:00,23.4,79.0,19.5,25.6,0.0,0.0,0.0,0.0,0.0,1014.6,1010.6,7.0,1.0,10.0,0.0,0.04,0.61,9.4,10.8,342.0,339.0,16.6,25.1,28.4,28.4,28.2,0.188,0.278,0.298,0.45,19.0,9.0,10.0,89.0,19.0,81.8,42.6,20.2,22.4,155.6,24.3,183.2
Quezon City,2020-01-06 08:00:00,,68.0,19.5,28.9,0.0,0.0,0.0,0.0,0.0,1015.2,1011.3,5.0,3.0,1.0,5.0,0.12,1.07,4.2,4.1,329.0,322.0,17.3,27.2,28.3,28.4,28.2,0.185,0.276,0.298,0.45,175.0,118.0,57.0,493.0,175.0,338.6,252.5,170.3,82.3,493.0,252.5,488.6
Quezon City,2020-01-06 09:00:00,28.1,58.0,19.1,30.5,0.0,0.0,0.0,0.0,1.0,1015.5,1011.6,37.0,41.0,1.0,0.0,0.29,1.58,6.9,9.2,62.0,69.0,16.9,28.9,28.3,28.4,28.2,0.185,0.276,0.298,0.45,396.0,312.0,84.0,706.9,396.0,624.3,476.6,375.5,101.1,706.9,476.6,751.4
Quezon City,2020-01-06 10:00:00,29.9,50.0,18.5,31.2,0.0,0.0,0.0,0.0,0.0,1015.3,1011.4,8.0,8.0,1.0,0.0,0.44,2.1,12.6,16.5,66.0,70.0,28.8,30.6,28.3,28.4,28.2,0.185,0.276,0.298,0.45,535.0,412.0,123.0,679.1,535.0,858.2,594.5,457.8,136.7,679.1,594.5,953.7
Quezon City,2020-01-06 11:00:00,31.3,45.0,18.1,33.3,0.0,0.0,0.0,0.0,1.0,1014.5,1010.6,31.0,34.0,0.0,0.0,0.58,2.5,13.7,17.7,67.0,70.0,32.0,32.5,28.5,28.4,28.2,0.185,0.276,0.298,0.45,729.0,628.0,101.0,867.2,729.0,1024.3,769.8,663.2,106.7,867.2,769.8,1081.7
Quezon City,2020-01-06 12:00:00,32.0,44.0,18.1,34.2,0.0,0.0,0.0,0.0,1.0,1013.7,1009.9,32.0,35.0,0.0,0.0,0.65,2.69,14.2,17.9,66.0,68.0,33.1,34.2,28.7,28.4,28.2,0.185,0.276,0.298,0.45,800.0,702.0,98.0,893.5,800.0,1111.4,811.0,711.7,99.4,893.5,811.0,1126.7
Quezon City,2020-01-06 13:00:00,32.5,42.0,18.1,34.6,0.0,0.0,0.0,0.0,1.0,1012.5,1008.7,41.0,45.0,1.0,0.0,0.65,2.81,14.7,18.4,62.0,64.0,34.2,35.5,28.9,28.4,28.2,0.185,0.276,0.298,0.45,796.0,691.0,105.0,878.0,796.0,1113.3,776.2,673.8,102.4,878.0,776.2,1085.6
Quezon City,2020-01-06 14:00:00,32.0,44.0,18.2,33.7,0.0,0.0,0.0,0.0,0.0,1011.8,1008.0,6.0,6.0,1.0,0.0,0.61,2.67,15.5,20.1,62.0,63.0,35.6,36.2,29.2,28.4,28.2,0.185,0.276,0.298,0.45,733.0,637.0,96.0,874.7,733.0,1030.1,684.0,594.4,89.6,874.7,684.0,961.2
Quezon City,2020-01-06 15:00:00,31.4,44.0,17.7,32.4,0.0,0.0,0.0,0.0,0.0,1011.7,1007.8,0.0,0.0,0.0,0.0,0.5,2.57,13.8,18.2,62.0,65.0,35.3,36.3,29.5,28.4,28.2,0.185,0.276,0.298,0.45,595.0,502.0,93.0,818.7,595.0,867.4,522.7,441.0,81.7,818.7,522.7,762.0
Quezon City,2020-01-06 16:00:00,30.3,46.0,17.6,31.2,0.0,0.0,0.0,0.0,0.0,1012.2,1008.3,0.0,0.0,0.0,0.0,0.36,2.31,12.7,17.1,65.0,68.0,31.7,35.7,29.8,28.4,28.2,0.185,0.276,0.298,0.45,418.0,343.0,75.0,762.5,418.0,636.3,329.5,270.4,59.1,762.5,329.5,501.6
Quezon City,2020-01-06 17:00:00,28.6,50.0,17.3,29.8,0.0,0.0,0.0,0.0,0.0,1012.8,1008.9,0.0,0.0,0.0,0.0,0.19,1.94,9.9,14.2,71.0,74.0,28.1,34.5,30.0,28.5,28.2,0.185,0.276,0.298,0.45,200.0,146.0,54.0,586.0,200.0,352.5,112.1,81.9,30.3,586.0,112.1,197.6
Quezon City,2020-01-06 18:00:00,27.1,54.0,17.1,28.6,0.0,0.0,0.0,0.0,0.0,1013.5,1009.6,0.0,0.0,0.0,0.0,0.07,1.64,7.0,12.7,111.0,97.0,20.2,32.8,30.1,28.5,28.2,0.185,0.276,0.298,0.449,25.0,13.0,12.0,122.3,25.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2020-01-06 19:00:00,26.0,61.0,17.9,28.2,0.0,0.0,0.0,0.0,0.0,1014.3,1010.4,1.0,1.0,0.0,0.0,0.02,1.32,4.5,9.8,151.0,118.0,12.6,31.2,30.1,28.5,28.2,0.185,0.276,0.298,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
